Level	Rule Name	Subject	Property	Value
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Route#Route	rdfs:label	Route
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Assets/Level_crossing#RoadTrafficSign	rdfs:label	RoadTrafficSign
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Level_crossing#RoadTrafficSign	rdfs:label	RoadTrafficSign
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Level_crossing#RoadTrafficLightProperties	rdfs:label	RoadTrafficLightProperties
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Assets/Level_crossing#RoadTrafficLightProperties	rdfs:label	RoadTrafficLightProperties
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Level_crossing#RoadTrafficLightProperties	rdfs:label	RoadTrafficLightProperties
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Level_crossing#ProtectionType	rdfs:label	ProtectionType
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Level_crossing#ProtectionType	rdfs:label	ProtectionType
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/Working_safety#PermanentWarningSystem	rdfs:label	PermanentWarningSystem
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Working_safety#PermanentWarningSystem	rdfs:label	PermanentWarningSystem
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Traction_power_supply#OverheadLineMast	rdfs:label	OverheadLineMast
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Support_structures#OverheadLineMast	rdfs:label	OverheadLineMast
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/Route#OnSightRoute	rdfs:label	OnSightRoute
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Route#OnSightRoute	rdfs:label	OnSightRoute
